gene_id_simplified	V1	V1V2shared	baseMean	log2FoldChange	lfcSE	pvalue	padj	lfc	contrast
ENSG00000110446	yes	yes	417.612978319149	-0.253211787102142	0.151954342781187	0.0245025827041367	0.152272210183526	-0.253211787102142	ControlvsLUAD
ENSG00000110484	yes	yes	0.75787873458359	-0.1306645072719	0.28070105349375	0.245402597111884	0.570996307003467	-0.1306645072719	ControlvsLUAD
ENSG00000110628	yes	yes	24.5713484532272	-0.00271715833208907	0.163673801953771	0.980252219570934	0.992800413342867	-0.00271715833208907	ControlvsLUAD
ENSG00000110675	yes	yes	0.974370790803367	-0.119987221443958	0.205946093074115	0.302391193878384	0.626500997239804	-0.119987221443958	ControlvsLUAD
ENSG00000110680	yes	yes	1.20751744372113	-0.0678657611373321	0.204741687635078	0.544206695479951	0.808005461314713	-0.0678657611373321	ControlvsLUAD
ENSG00000110713	yes	yes	235.34400579908	0.18711113770344	0.10527926290283	0.037467107047204	0.198983111067479	0.18711113770344	ControlvsLUAD
ENSG00000110786	yes	yes	9.45642640918483	-0.0228638042466299	0.145083396501873	0.829953010723084	0.946333518151326	-0.0228638042466299	ControlvsLUAD
ENSG00000110848	yes	yes	313.596043089041	0.498161732363294	0.197461553978969	0.000347138365863983	0.00783765164737124	0.498161732363294	ControlvsLUAD
ENSG00000110881	yes	yes	4.97048027934139	0.282095080840118	0.218380365897227	0.0327685394068137	0.183348751624924	0.282095080840118	ControlvsLUAD
ENSG00000110887	yes	yes	3.10089238247977	0.0620163943805053	0.181080073695607	0.579799192955055	0.826718677822122	0.0620163943805053	ControlvsLUAD
ENSG00000110900	yes	yes	7.8547400677024	0.0707331511353084	0.169394257086373	0.525816149458811	0.795184099467667	0.0707331511353084	ControlvsLUAD
ENSG00000110975	yes	yes	1.58593532986413	0.103979355792048	0.183734480065131	0.362693760628185	0.676857423135258	0.103979355792048	ControlvsLUAD
ENSG00000110987	yes	yes	78.3961315746465	0.487191125566605	0.18043142021597	0.00021368220010106	0.00533374513918923	0.487191125566605	ControlvsLUAD
ENSG00000111012	yes	yes	9.11973904500835	-0.0268637913795409	0.179542546235012	0.808620036187519	0.934927900821031	-0.0268637913795409	ControlvsLUAD
ENSG00000111046	yes	yes	1.15039392975676	0.0963728716334073	0.210048039591608	0.398155230323107	0.70138316738481	0.0963728716334073	ControlvsLUAD
ENSG00000111049	yes	yes	1.27016442791658	0.117324092484693	0.204557744364694	0.312155104492892	0.636637714247191	0.117324092484693	ControlvsLUAD
ENSG00000111218	yes	yes	1.61185111110561	-0.136345369748341	0.207755367720598	0.247608774944654	0.574048620137426	-0.136345369748341	ControlvsLUAD
