gene_id_simplified	V1	V1V2shared
ENSG00000196503	yes	yes
ENSG00000196539	yes	yes
ENSG00000196570	yes	yes
ENSG00000196578	yes	yes
ENSG00000196600	yes	yes
ENSG00000196604	yes	yes
ENSG00000196620	yes	yes
ENSG00000196639	yes	yes
ENSG00000196660	yes	yes
ENSG00000196666	yes	yes
ENSG00000196734	yes	yes
ENSG00000196739	yes	yes
ENSG00000196748	yes	yes
ENSG00000196754	yes	NA
ENSG00000196767	yes	yes
ENSG00000196772	yes	yes
ENSG00000196778	yes	yes
ENSG00000196800	yes	yes
ENSG00000196805	yes	yes
ENSG00000196811	yes	yes
ENSG00000196832	yes	yes
ENSG00000196834	yes	yes
ENSG00000196844	yes	yes
ENSG00000196859	yes	yes
ENSG00000196860	yes	yes
ENSG00000196862	yes	yes
ENSG00000196900	yes	yes
ENSG00000196917	yes	yes
ENSG00000196944	yes	yes
ENSG00000196946	yes	yes
ENSG00000196972	yes	yes
ENSG00000196990	yes	yes
ENSG00000196993	yes	NA
ENSG00000197079	yes	yes
ENSG00000197084	yes	yes
ENSG00000197106	yes	yes
ENSG00000197110	yes	yes
ENSG00000197123	yes	yes
ENSG00000197125	yes	yes
ENSG00000197172	yes	yes
ENSG00000197177	yes	yes
ENSG00000197181	yes	yes
ENSG00000197191	yes	yes
ENSG00000197213	yes	yes
ENSG00000197233	yes	yes
ENSG00000197241	yes	yes
ENSG00000197253	yes	yes
ENSG00000197261	yes	yes
ENSG00000197273	yes	yes
ENSG00000197309	yes	yes
ENSG00000197360	yes	yes
ENSG00000197364	yes	yes
ENSG00000197403	yes	yes
ENSG00000197406	yes	yes
ENSG00000197408	yes	yes
ENSG00000197410	yes	yes
ENSG00000197416	yes	yes
ENSG00000197428	yes	yes
ENSG00000197437	yes	yes
ENSG00000197444	yes	yes
ENSG00000197446	yes	yes
ENSG00000197454	yes	yes
ENSG00000197472	yes	yes
ENSG00000197479	yes	yes
ENSG00000197487	yes	yes
ENSG00000197496	yes	yes
ENSG00000197506	yes	yes
ENSG00000197532	yes	yes
ENSG00000197565	yes	yes
ENSG00000197584	yes	yes
ENSG00000197587	yes	yes
ENSG00000197591	yes	yes
ENSG00000197599	yes	yes
ENSG00000197614	yes	yes
ENSG00000197616	yes	yes
ENSG00000197641	yes	yes
ENSG00000197651	yes	yes
ENSG00000197658	yes	yes
ENSG00000197683	yes	yes
ENSG00000197706	yes	yes
ENSG00000197734	yes	yes
ENSG00000197745	yes	yes
ENSG00000197753	yes	yes
ENSG00000197757	yes	yes
ENSG00000197769	yes	yes
ENSG00000197786	yes	yes
ENSG00000197790	yes	yes
ENSG00000197838	yes	yes
ENSG00000197849	yes	yes
ENSG00000197870	yes	yes
ENSG00000197887	yes	yes
ENSG00000197889	yes	yes
ENSG00000197891	yes	yes
ENSG00000197893	yes	yes
ENSG00000197901	yes	yes
ENSG00000197919	yes	yes
ENSG00000197938	yes	yes
ENSG00000197953	yes	yes
ENSG00000197977	yes	yes
ENSG00000198021	yes	yes
ENSG00000198028	yes	yes
ENSG00000198033	yes	yes
ENSG00000198049	yes	yes
ENSG00000198062	yes	yes
ENSG00000198077	yes	yes
ENSG00000198083	yes	yes
ENSG00000198090	yes	yes
ENSG00000198092	yes	yes
ENSG00000198104	yes	yes
ENSG00000198128	yes	yes
ENSG00000198129	yes	yes
ENSG00000198156	yes	NA
ENSG00000198173	yes	yes
ENSG00000198203	yes	NA
ENSG00000198271	yes	yes
ENSG00000198283	yes	yes
ENSG00000198326	yes	yes
ENSG00000198354	yes	yes
ENSG00000198390	yes	yes
ENSG00000198398	yes	yes
ENSG00000198443	yes	yes
ENSG00000198445	yes	yes
ENSG00000198471	yes	yes
ENSG00000198488	yes	yes
ENSG00000198515	yes	yes
ENSG00000198523	yes	yes
ENSG00000198535	yes	yes
ENSG00000198569	yes	NA
ENSG00000198570	yes	yes
ENSG00000198573	yes	yes
ENSG00000198576	yes	yes
ENSG00000198597	yes	yes
ENSG00000198601	yes	yes
ENSG00000198633	yes	yes
ENSG00000198643	yes	yes
ENSG00000198650	yes	yes
ENSG00000198670	yes	yes
ENSG00000198674	yes	yes
ENSG00000198681	yes	yes
ENSG00000198691	yes	yes
ENSG00000198704	yes	yes
ENSG00000198739	yes	yes
ENSG00000198754	yes	yes
ENSG00000198758	yes	yes
ENSG00000198759	yes	yes
ENSG00000198765	yes	yes
ENSG00000198785	yes	yes
ENSG00000198788	yes	yes
ENSG00000198796	yes	yes
ENSG00000198797	yes	yes
ENSG00000198798	yes	yes
ENSG00000198807	yes	yes
ENSG00000198812	yes	yes
ENSG00000198822	yes	yes
ENSG00000198842	yes	yes
ENSG00000198854	yes	yes
ENSG00000198870	yes	yes
ENSG00000198881	yes	yes
ENSG00000198883	yes	yes
ENSG00000198889	yes	yes
ENSG00000198930	yes	yes
ENSG00000198944	yes	yes
ENSG00000198963	yes	yes
ENSG00000198965	yes	yes
ENSG00000198967	yes	yes
ENSG00000203661	yes	yes
ENSG00000203663	yes	yes
ENSG00000203690	yes	yes
ENSG00000203722	yes	yes
ENSG00000203724	yes	yes
ENSG00000203727	yes	yes
ENSG00000203730	yes	yes
ENSG00000203733	yes	yes
ENSG00000203734	yes	yes
ENSG00000203737	yes	yes
ENSG00000203740	yes	yes
ENSG00000203756	yes	yes
ENSG00000203757	yes	yes
ENSG00000203772	yes	yes
ENSG00000203782	yes	yes
ENSG00000203783	yes	yes
ENSG00000203784	yes	yes
ENSG00000203785	yes	yes
ENSG00000203786	yes	yes
ENSG00000203795	yes	yes
ENSG00000203805	yes	yes
ENSG00000203811	yes	yes
ENSG00000203837	yes	yes
ENSG00000203852	yes	yes
ENSG00000203857	yes	yes
ENSG00000203859	yes	yes
ENSG00000203870	yes	yes
ENSG00000203877	yes	yes
ENSG00000203907	yes	yes
ENSG00000203908	yes	yes
ENSG00000203909	yes	yes
ENSG00000203910	yes	yes
ENSG00000203923	yes	yes
ENSG00000203926	yes	yes
ENSG00000203933	yes	yes
ENSG00000203942	yes	yes
ENSG00000203943	yes	yes
ENSG00000203963	yes	yes
ENSG00000203970	yes	yes
ENSG00000203972	yes	yes
ENSG00000203985	yes	yes
ENSG00000203989	yes	yes
ENSG00000203995	yes	yes
ENSG00000204001	yes	yes
ENSG00000204006	yes	yes
ENSG00000204007	yes	yes
ENSG00000204019	yes	yes
ENSG00000204021	yes	yes
ENSG00000204022	yes	yes
ENSG00000204033	yes	yes
ENSG00000204052	yes	yes
ENSG00000204065	yes	yes
ENSG00000204071	yes	yes
ENSG00000204086	yes	yes
ENSG00000204099	yes	yes
ENSG00000204128	yes	yes
ENSG00000204140	yes	yes
ENSG00000204147	yes	yes
ENSG00000204152	yes	NA
ENSG00000204174	yes	yes
ENSG00000204175	yes	yes
ENSG00000204183	yes	yes
ENSG00000204193	yes	yes
ENSG00000204195	yes	yes
ENSG00000204246	yes	yes
ENSG00000204278	yes	yes
ENSG00000204279	yes	yes
ENSG00000204290	yes	yes
ENSG00000204300	yes	yes
ENSG00000204334	yes	yes
ENSG00000204335	yes	yes
ENSG00000204345	yes	yes
ENSG00000204347	yes	yes
ENSG00000204352	yes	NA
ENSG00000204363	yes	yes
ENSG00000204382	yes	yes
ENSG00000204414	yes	yes
ENSG00000204449	yes	yes
ENSG00000204450	yes	yes
ENSG00000204478	yes	yes
ENSG00000204479	yes	yes
ENSG00000204480	yes	yes
ENSG00000204481	yes	yes
ENSG00000204510	yes	yes
ENSG00000204511	yes	NA
ENSG00000204518	yes	yes
ENSG00000204531	yes	NA
ENSG00000204538	yes	NA
ENSG00000204539	yes	NA
ENSG00000204540	yes	NA
ENSG00000204542	yes	NA
ENSG00000204544	yes	NA
ENSG00000204548	yes	yes
ENSG00000204571	yes	yes
ENSG00000204572	yes	yes
ENSG00000204583	yes	yes
ENSG00000204595	yes	yes
ENSG00000204610	yes	NA
ENSG00000204612	yes	yes
ENSG00000204616	yes	NA
ENSG00000204640	yes	yes
ENSG00000204653	yes	yes
ENSG00000204657	yes	yes
ENSG00000204659	yes	yes
ENSG00000204669	yes	yes
ENSG00000204671	yes	yes
ENSG00000204683	yes	yes
ENSG00000204687	yes	yes
ENSG00000204688	yes	yes
ENSG00000204694	yes	yes
ENSG00000204695	yes	yes
ENSG00000204700	yes	yes
ENSG00000204701	yes	yes
ENSG00000204703	yes	yes
ENSG00000204704	yes	yes
ENSG00000204711	yes	yes
ENSG00000204779	yes	yes
ENSG00000204849	yes	yes
ENSG00000204866	yes	yes
ENSG00000204869	yes	yes
ENSG00000204873	yes	yes
ENSG00000204880	yes	yes
ENSG00000204887	yes	yes
ENSG00000204889	yes	yes
ENSG00000204897	yes	yes
ENSG00000204909	yes	yes
ENSG00000204913	yes	yes
ENSG00000204918	yes	yes
ENSG00000204919	yes	yes
ENSG00000204928	yes	yes
ENSG00000204930	yes	NA
ENSG00000204941	yes	yes
ENSG00000204950	yes	yes
ENSG00000204952	yes	NA
ENSG00000204956	yes	yes
ENSG00000204961	yes	yes
ENSG00000204962	yes	yes
ENSG00000204963	yes	yes
ENSG00000204965	yes	yes
ENSG00000204967	yes	yes
ENSG00000204969	yes	yes
ENSG00000204970	yes	yes
ENSG00000204978	yes	yes
ENSG00000204979	yes	yes
ENSG00000205002	yes	yes
ENSG00000205022	yes	yes
ENSG00000205029	yes	yes
ENSG00000205030	yes	yes
ENSG00000205057	yes	yes
ENSG00000205076	yes	yes
ENSG00000205086	yes	yes
ENSG00000205090	yes	yes
ENSG00000205097	yes	yes
ENSG00000205108	yes	yes
ENSG00000205116	yes	yes
ENSG00000205129	yes	yes
ENSG00000205143	yes	yes
ENSG00000205177	yes	yes
ENSG00000205186	yes	yes
ENSG00000205209	yes	yes
ENSG00000205212	yes	yes
ENSG00000205238	yes	NA
ENSG00000205279	yes	yes
ENSG00000205301	yes	yes
ENSG00000205327	yes	yes
ENSG00000205328	yes	yes
ENSG00000205329	yes	yes
ENSG00000205330	yes	yes
ENSG00000205358	yes	yes
ENSG00000205359	yes	yes
ENSG00000205362	yes	yes
ENSG00000205364	yes	yes
ENSG00000205409	yes	yes
ENSG00000205420	yes	yes
ENSG00000205439	yes	yes
ENSG00000205442	yes	yes
ENSG00000205445	yes	yes
ENSG00000205457	yes	yes
ENSG00000205495	yes	yes
ENSG00000205496	yes	yes
ENSG00000205497	yes	yes
ENSG00000205549	yes	yes
ENSG00000205642	yes	yes
ENSG00000205649	yes	yes
ENSG00000205667	yes	yes
ENSG00000205669	yes	yes
ENSG00000205678	yes	yes
ENSG00000205693	yes	yes
ENSG00000205718	yes	yes
ENSG00000205754	yes	yes
ENSG00000205777	yes	yes
ENSG00000205835	yes	yes
ENSG00000205838	yes	yes
ENSG00000205846	yes	yes
ENSG00000205856	yes	yes
ENSG00000205857	yes	yes
ENSG00000205858	yes	yes
ENSG00000205864	yes	yes
ENSG00000205867	yes	yes
ENSG00000205869	yes	yes
ENSG00000205882	yes	yes
ENSG00000205883	yes	yes
ENSG00000205884	yes	yes
ENSG00000205899	yes	yes
ENSG00000205916	yes	yes
ENSG00000205922	yes	yes
ENSG00000205929	yes	yes
ENSG00000205944	yes	yes
ENSG00000206013	yes	yes
ENSG00000206026	yes	yes
ENSG00000206043	yes	yes
ENSG00000206069	yes	yes
ENSG00000206072	yes	yes
ENSG00000206073	yes	yes
ENSG00000206075	yes	yes
ENSG00000206077	yes	yes
ENSG00000206102	yes	yes
ENSG00000206104	yes	yes
ENSG00000206105	yes	yes
ENSG00000206106	yes	yes
ENSG00000206107	yes	yes
ENSG00000206113	yes	yes
ENSG00000206150	yes	yes
ENSG00000206260	yes	yes
ENSG00000206262	yes	yes
ENSG00000206384	yes	yes
ENSG00000206422	yes	yes
ENSG00000206432	yes	yes
ENSG00000206531	yes	yes
ENSG00000206536	yes	yes
ENSG00000206557	yes	yes
ENSG00000206579	yes	yes
ENSG00000211448	yes	yes
ENSG00000211452	yes	yes
ENSG00000212122	yes	yes
ENSG00000212126	yes	yes
ENSG00000212128	yes	yes
ENSG00000212657	yes	yes
ENSG00000212659	yes	yes
ENSG00000212710	yes	yes
ENSG00000212721	yes	yes
ENSG00000212722	yes	yes
ENSG00000212724	yes	yes
ENSG00000212725	yes	yes
ENSG00000212807	yes	yes
ENSG00000212899	yes	yes
ENSG00000212900	yes	yes
ENSG00000212901	yes	yes
ENSG00000212933	yes	yes
ENSG00000212935	yes	yes
ENSG00000212938	yes	yes
ENSG00000212993	yes	yes
ENSG00000213022	yes	yes
ENSG00000213023	yes	yes
ENSG00000213029	yes	yes
ENSG00000213030	yes	yes
ENSG00000213139	yes	yes
ENSG00000213171	yes	yes
ENSG00000213218	yes	yes
ENSG00000213265	yes	yes
ENSG00000213401	yes	yes
ENSG00000213416	yes	yes
ENSG00000213417	yes	yes
ENSG00000213424	yes	yes
ENSG00000213512	yes	NA
ENSG00000213578	yes	yes
ENSG00000213822	yes	yes
ENSG00000213892	yes	yes
ENSG00000213901	yes	yes
ENSG00000213921	yes	yes
ENSG00000213927	yes	yes
ENSG00000213973	yes	yes
ENSG00000213996	yes	yes
ENSG00000214042	yes	yes
ENSG00000214097	yes	yes
ENSG00000214102	yes	yes
ENSG00000214107	yes	yes
ENSG00000214128	yes	yes
ENSG00000214140	yes	yes
ENSG00000214216	yes	yes
ENSG00000214285	yes	yes
ENSG00000214290	yes	yes
ENSG00000214336	yes	yes
ENSG00000214360	yes	yes
ENSG00000214376	yes	yes
ENSG00000214402	yes	yes
ENSG00000214414	yes	yes
ENSG00000214491	yes	yes
ENSG00000214510	yes	yes
ENSG00000214511	yes	yes
ENSG00000214513	yes	yes
ENSG00000214518	yes	yes
ENSG00000214575	yes	yes
ENSG00000214642	yes	yes
ENSG00000214643	yes	yes
ENSG00000214681	yes	yes
ENSG00000214686	yes	yes
ENSG00000214700	yes	yes
ENSG00000214782	yes	yes
ENSG00000214787	yes	yes
ENSG00000214814	yes	yes
ENSG00000214819	yes	yes
ENSG00000214842	yes	yes
ENSG00000214860	yes	yes
ENSG00000214866	yes	yes
ENSG00000214872	yes	yes
ENSG00000214891	yes	yes
ENSG00000214929	yes	yes
ENSG00000214943	yes	yes
ENSG00000214978	yes	yes
ENSG00000215009	yes	yes
ENSG00000215018	yes	yes
ENSG00000215029	yes	yes
ENSG00000215113	yes	yes
ENSG00000215115	yes	yes
ENSG00000215131	yes	yes
ENSG00000215182	yes	yes
ENSG00000215186	yes	yes
ENSG00000215187	yes	yes
ENSG00000215203	yes	yes
ENSG00000215217	yes	yes
ENSG00000215218	yes	yes
ENSG00000215262	yes	yes
ENSG00000215269	yes	yes
ENSG00000215274	yes	yes
ENSG00000215343	yes	yes
ENSG00000215356	yes	yes
ENSG00000215372	yes	yes
ENSG00000215397	yes	yes
ENSG00000215454	yes	yes
ENSG00000215455	yes	yes
ENSG00000215474	yes	NA
ENSG00000215475	yes	yes
ENSG00000215545	yes	yes
ENSG00000215547	yes	yes
ENSG00000215568	yes	yes
ENSG00000215595	yes	yes
ENSG00000215612	yes	yes
ENSG00000215644	yes	yes
ENSG00000215704	yes	yes
ENSG00000215784	yes	yes
ENSG00000215853	yes	yes
ENSG00000215906	yes	yes
ENSG00000215910	yes	NA
ENSG00000215912	yes	yes
ENSG00000216588	yes	yes
ENSG00000216649	yes	yes
ENSG00000217236	yes	yes
ENSG00000217442	yes	yes
ENSG00000218336	yes	yes
ENSG00000218819	yes	yes
ENSG00000218823	yes	yes
ENSG00000219073	yes	yes
ENSG00000221813	yes	yes
ENSG00000221818	yes	yes
ENSG00000221826	yes	yes
ENSG00000221836	yes	yes
ENSG00000221837	yes	yes
ENSG00000221840	yes	yes
ENSG00000221852	yes	yes
ENSG00000221855	yes	yes
ENSG00000221858	yes	yes
ENSG00000221859	yes	yes
ENSG00000221864	yes	yes
ENSG00000221867	yes	yes
ENSG00000221870	yes	yes
ENSG00000221878	yes	yes
ENSG00000221880	yes	yes
ENSG00000221887	yes	yes
ENSG00000221888	yes	yes
ENSG00000221900	yes	yes
ENSG00000221910	yes	yes
ENSG00000221931	yes	yes
ENSG00000221932	yes	yes
ENSG00000221933	yes	yes
ENSG00000221938	yes	yes
ENSG00000221954	yes	yes
ENSG00000221955	yes	yes
ENSG00000221970	yes	yes
ENSG00000221977	yes	yes
ENSG00000221989	yes	yes
ENSG00000221995	yes	NA
ENSG00000222014	yes	yes
ENSG00000222028	yes	yes
ENSG00000222038	yes	yes
ENSG00000222046	yes	yes
ENSG00000222047	yes	yes
ENSG00000223417	yes	yes
ENSG00000223443	yes	yes
ENSG00000223510	yes	yes
ENSG00000223569	yes	yes
ENSG00000223572	yes	yes
ENSG00000223601	yes	yes
ENSG00000223614	yes	yes
ENSG00000223638	yes	yes
ENSG00000223658	yes	yes
ENSG00000223802	yes	yes
ENSG00000224089	yes	yes
ENSG00000224586	yes	yes
ENSG00000224659	yes	yes
ENSG00000224712	yes	NA
ENSG00000224902	yes	yes
ENSG00000224982	yes	yes
ENSG00000225327	yes	yes
ENSG00000225362	yes	yes
ENSG00000225526	yes	yes
ENSG00000225781	yes	yes
ENSG00000225899	yes	yes
ENSG00000225932	yes	yes
ENSG00000225940	yes	yes
ENSG00000225950	yes	yes
ENSG00000226023	yes	yes
ENSG00000226124	yes	yes
ENSG00000226174	yes	NA
ENSG00000226288	yes	yes
ENSG00000226372	yes	yes
ENSG00000226430	yes	yes
ENSG00000226600	yes	yes
ENSG00000226650	yes	yes
ENSG00000226685	yes	yes
ENSG00000226761	yes	yes
ENSG00000226784	yes	yes
ENSG00000226887	yes	yes
ENSG00000226929	yes	yes
ENSG00000226941	yes	yes
ENSG00000227059	yes	yes
ENSG00000227140	yes	yes
ENSG00000227151	yes	yes
ENSG00000227471	yes	yes
ENSG00000227488	yes	yes
ENSG00000227551	yes	yes
ENSG00000227729	yes	yes
ENSG00000227877	yes	yes
ENSG00000228075	yes	yes
ENSG00000228083	yes	yes
ENSG00000228198	yes	yes
ENSG00000228517	yes	yes
ENSG00000228567	yes	yes
ENSG00000228607	yes	yes
ENSG00000228696	yes	NA
ENSG00000228727	yes	yes
ENSG00000228836	yes	yes
ENSG00000228856	yes	yes
ENSG00000228927	yes	yes
ENSG00000229292	yes	yes
ENSG00000229453	yes	yes
ENSG00000229544	yes	yes
ENSG00000229549	yes	yes
ENSG00000229571	yes	yes
ENSG00000229579	yes	yes
ENSG00000229637	yes	yes
ENSG00000229665	yes	yes
ENSG00000229924	yes	yes
ENSG00000229937	yes	yes
ENSG00000229972	yes	yes
ENSG00000230031	yes	yes
ENSG00000230062	yes	yes
ENSG00000230178	yes	yes
ENSG00000230347	yes	yes
ENSG00000230430	yes	yes
ENSG00000230453	yes	yes
ENSG00000230522	yes	yes
ENSG00000230549	yes	yes
ENSG00000230594	yes	yes
ENSG00000230657	yes	yes
ENSG00000230667	yes	yes
ENSG00000230778	yes	yes
ENSG00000230797	yes	yes
ENSG00000230873	yes	yes
ENSG00000231051	yes	yes
ENSG00000231068	yes	yes
ENSG00000231192	yes	yes
ENSG00000231213	yes	yes
ENSG00000231274	yes	yes
ENSG00000231396	yes	yes
ENSG00000231637	yes	yes
ENSG00000231738	yes	yes
ENSG00000231852	yes	yes
ENSG00000231861	yes	yes
ENSG00000231924	yes	yes
ENSG00000232040	yes	yes
ENSG00000232070	yes	yes
ENSG00000232196	yes	yes
ENSG00000232237	yes	yes
ENSG00000232258	yes	yes
ENSG00000232263	yes	yes
ENSG00000232264	yes	yes
ENSG00000232268	yes	yes
ENSG00000232382	yes	yes
ENSG00000232399	yes	yes
ENSG00000232423	yes	yes
ENSG00000233041	yes	yes
ENSG00000233136	yes	yes
ENSG00000233198	yes	yes
ENSG00000233232	yes	NA
ENSG00000233412	yes	yes
ENSG00000233436	yes	yes
ENSG00000233608	yes	yes
ENSG00000233670	yes	yes
ENSG00000233701	yes	yes
ENSG00000233802	yes	yes
ENSG00000233803	yes	yes
ENSG00000233816	yes	yes
ENSG00000233917	yes	yes
ENSG00000233932	yes	yes
ENSG00000234068	yes	yes
ENSG00000234224	yes	yes
ENSG00000234278	yes	yes
ENSG00000234409	yes	yes
ENSG00000234414	yes	yes
ENSG00000234438	yes	yes
ENSG00000234469	yes	yes
ENSG00000234560	yes	yes
ENSG00000234602	yes	yes
ENSG00000234776	yes	yes
ENSG00000234829	yes	yes
ENSG00000234906	yes	yes
ENSG00000235034	yes	yes
ENSG00000235268	yes	yes
ENSG00000235376	yes	yes
ENSG00000235608	yes	yes
ENSG00000235631	yes	yes
ENSG00000235711	yes	yes
ENSG00000235718	yes	yes
ENSG00000235780	yes	yes
ENSG00000235942	yes	yes
ENSG00000236027	yes	yes
ENSG00000236032	yes	yes
ENSG00000236125	yes	yes
ENSG00000236126	yes	yes
ENSG00000236334	yes	NA
ENSG00000236362	yes	yes
ENSG00000236371	yes	yes
ENSG00000236398	yes	yes
ENSG00000236424	yes	yes
ENSG00000236446	yes	yes
ENSG00000236637	yes	yes
ENSG00000236699	yes	yes
ENSG00000236737	yes	yes
ENSG00000236761	yes	yes
ENSG00000236980	yes	yes
ENSG00000236981	yes	yes
ENSG00000237038	yes	yes
ENSG00000237110	yes	yes
ENSG00000237136	yes	yes
ENSG00000237247	yes	yes
ENSG00000237289	yes	yes
ENSG00000237330	yes	yes
ENSG00000237353	yes	yes
ENSG00000237388	yes	yes
ENSG00000237412	yes	yes
ENSG00000237452	yes	yes
ENSG00000237515	yes	yes
ENSG00000237521	yes	yes
ENSG00000237671	yes	yes
ENSG00000237693	yes	yes
ENSG00000237763	yes	yes
ENSG00000239388	yes	yes
ENSG00000239389	yes	yes
ENSG00000239474	yes	yes
ENSG00000239590	yes	yes
ENSG00000239642	yes	yes
ENSG00000239810	yes	yes
ENSG00000239886	yes	yes
ENSG00000240021	yes	yes
ENSG00000240224	yes	yes
ENSG00000240386	yes	yes
ENSG00000240432	yes	yes
ENSG00000240542	yes	yes
ENSG00000240694	yes	yes
ENSG00000240720	yes	yes
ENSG00000240747	yes	yes
ENSG00000240764	yes	yes
ENSG00000240871	yes	yes
ENSG00000241119	yes	yes
ENSG00000241123	yes	yes
ENSG00000241128	yes	yes
ENSG00000241233	yes	yes
ENSG00000241476	yes	yes
ENSG00000241563	yes	yes
ENSG00000241595	yes	yes
ENSG00000241598	yes	yes
ENSG00000241635	yes	yes
ENSG00000241794	yes	yes
ENSG00000241935	yes	yes
ENSG00000242019	yes	yes
ENSG00000242173	yes	yes
ENSG00000242220	yes	yes
ENSG00000242221	yes	yes
ENSG00000242252	yes	yes
ENSG00000242362	yes	yes
ENSG00000242366	yes	yes
ENSG00000242389	yes	yes
ENSG00000242419	yes	yes
ENSG00000242515	yes	yes
ENSG00000242689	yes	yes
ENSG00000242866	yes	yes
ENSG00000242875	yes	yes
ENSG00000242950	yes	NA
ENSG00000243073	yes	yes
ENSG00000243130	yes	yes
ENSG00000243135	yes	yes
ENSG00000243137	yes	yes
ENSG00000243232	yes	yes
ENSG00000243284	yes	yes
ENSG00000243480	yes	yes
ENSG00000243489	yes	yes
ENSG00000243509	yes	yes
ENSG00000243543	yes	yes
ENSG00000243729	yes	yes
ENSG00000244020	yes	yes
ENSG00000244025	yes	yes
ENSG00000244057	yes	yes
ENSG00000244094	yes	yes
ENSG00000244122	yes	yes
ENSG00000244362	yes	yes
ENSG00000244395	yes	yes
ENSG00000244411	yes	yes
ENSG00000244414	yes	yes
ENSG00000244474	yes	yes
ENSG00000244476	yes	yes
ENSG00000244537	yes	yes
ENSG00000244588	yes	yes
ENSG00000244623	yes	yes
ENSG00000244624	yes	yes
ENSG00000244693	yes	yes
ENSG00000244694	yes	yes
ENSG00000244752	yes	yes
ENSG00000248329	yes	yes
ENSG00000248383	yes	yes
ENSG00000248385	yes	yes
ENSG00000248405	yes	NA
ENSG00000248485	yes	yes
ENSG00000248746	yes	yes
ENSG00000248920	yes	yes
ENSG00000248933	yes	yes
ENSG00000249104	yes	yes
ENSG00000249139	yes	yes
ENSG00000249158	yes	yes
ENSG00000249481	yes	yes
ENSG00000249581	yes	yes
ENSG00000249693	yes	yes
ENSG00000249715	yes	yes
ENSG00000249811	yes	yes
ENSG00000249853	yes	yes
ENSG00000249860	yes	yes
ENSG00000249861	yes	yes
ENSG00000249931	yes	yes
ENSG00000250067	yes	yes
ENSG00000250120	yes	yes
ENSG00000250254	yes	yes
ENSG00000250423	yes	yes
ENSG00000250486	yes	yes
ENSG00000250741	yes	yes
ENSG00000250745	yes	yes
ENSG00000250799	yes	yes
ENSG00000250844	yes	yes
ENSG00000250913	yes	yes
ENSG00000251258	yes	yes
ENSG00000251655	yes	yes
ENSG00000251664	yes	yes
ENSG00000253117	yes	yes
ENSG00000253148	yes	yes
ENSG00000253159	yes	yes
ENSG00000253304	yes	yes
ENSG00000253313	yes	yes
ENSG00000253457	yes	yes
ENSG00000253485	yes	yes
ENSG00000253506	yes	yes
ENSG00000253537	yes	yes
ENSG00000253548	yes	yes
ENSG00000253598	yes	yes
ENSG00000253731	yes	yes
ENSG00000253767	yes	yes
ENSG00000253831	yes	yes
ENSG00000253873	yes	yes
ENSG00000253910	yes	yes
ENSG00000253953	yes	yes
ENSG00000253958	yes	yes
ENSG00000254206	yes	NA
ENSG00000254221	yes	yes
ENSG00000254245	yes	yes
ENSG00000254440	yes	yes
ENSG00000254445	yes	yes
ENSG00000254462	yes	NA
ENSG00000254466	yes	yes
ENSG00000254550	yes	yes
ENSG00000254585	yes	yes
ENSG00000254636	yes	yes
ENSG00000254647	yes	yes
ENSG00000254656	yes	yes
ENSG00000254737	yes	yes
ENSG00000254806	yes	NA
ENSG00000254834	yes	yes
ENSG00000254852	yes	yes
ENSG00000254997	yes	yes
ENSG00000255009	yes	yes
ENSG00000255012	yes	yes
ENSG00000255071	yes	yes
ENSG00000255152	yes	NA
ENSG00000255181	yes	yes
ENSG00000255192	yes	yes
ENSG00000255221	yes	yes
ENSG00000255223	yes	yes
ENSG00000255245	yes	NA
ENSG00000255251	yes	yes
ENSG00000255275	yes	NA
ENSG00000255292	yes	NA
ENSG00000255298	yes	yes
ENSG00000255307	yes	yes
ENSG00000255346	yes	yes
ENSG00000255359	yes	yes
ENSG00000255374	yes	yes
ENSG00000255378	yes	yes
ENSG00000255408	yes	yes
ENSG00000255423	yes	yes
ENSG00000255501	yes	yes
ENSG00000255524	yes	NA
ENSG00000255582	yes	yes
ENSG00000255690	yes	yes
ENSG00000255713	yes	yes
ENSG00000255804	yes	yes
ENSG00000255823	yes	yes
ENSG00000255837	yes	yes
ENSG00000255974	yes	yes
ENSG00000256045	yes	yes
ENSG00000256162	yes	yes
ENSG00000256222	yes	yes
ENSG00000256374	yes	yes
ENSG00000256394	yes	yes
ENSG00000256436	yes	yes
ENSG00000256453	yes	NA
ENSG00000256463	yes	yes
ENSG00000256574	yes	yes
ENSG00000256618	yes	yes
ENSG00000256713	yes	yes
ENSG00000256762	yes	yes
ENSG00000256797	yes	yes
ENSG00000256812	yes	yes
ENSG00000256870	yes	yes
ENSG00000256892	yes	yes
ENSG00000256977	yes	NA
ENSG00000256980	yes	yes
ENSG00000257008	yes	yes
ENSG00000257115	yes	yes
ENSG00000257138	yes	yes
ENSG00000257446	yes	yes
ENSG00000257529	yes	NA
ENSG00000258083	yes	yes
ENSG00000258223	yes	yes
ENSG00000258436	yes	yes
ENSG00000258453	yes	yes
ENSG00000258484	yes	yes
ENSG00000258713	yes	yes
ENSG00000258817	yes	yes
ENSG00000258873	yes	yes
ENSG00000258986	yes	yes
ENSG00000258992	yes	yes
ENSG00000259112	yes	yes
ENSG00000259224	yes	yes
ENSG00000259511	yes	yes
ENSG00000259571	yes	yes
ENSG00000260230	yes	yes
ENSG00000260325	yes	yes
ENSG00000260428	yes	yes
ENSG00000260903	yes	yes
ENSG00000261115	yes	yes
